gene	0h_AL	1h_AL	1h_FAST	3h_AL	3h_FAST	4h_RF	6h_AL	6h_FAST	12h_AL	12h_FAST	24h_AL	24h_FAST
Arl6ip1	41.44903530635151	26.104851313205906	15.783176131205227	10.363667160696764	27.12689301895978	10.204933336137861	15.283131437547851	18.829946311997805	7.74010992212488	5.739110970587169	14.877004424287314	8.241457438371178
Arl6ip4	162.98675364911514	185.84769003742954	163.77433847109154	184.414587968103	116.25507516495072	352.46240658373563	233.51969519390852	257.47493721957596	285.7046913670537	320.6656465143733	199.98840877883953	137.25385342506456
Arl6ip5	0.8182537825682188	0.23390774084340116	0.4243513102324461	0.32567374296357604	0.4717857540309392	0.5292375744227892	0.2211684027637465	0.48746046472126664	0.22937684666941877	0.3494185687496575	0.5870273505986927	0.719094392979873
Arl6ip6	9.775161355036381	8.492817709790785	3.3820988366254743	7.213329905303331	8.396499146511369	4.365013736982208	8.084320745342312	5.029863316982528	2.6747352873063983	1.4756457662746396	8.464765764059706	4.717997091151446
Arl8a	5.983678275303191	4.6428041983017785	1.6634555023412856	5.456142076395935	9.685915943224302	0.9055834045897321	4.692697412354485	4.411452692696134	3.113745158165469	0.862596016407072	2.1507433232696824	2.296838501579334
Arl8b	5.866541753026727	6.265948709663732	6.554765563105022	2.8485614676994118	1.8683371580936798	4.280405292581861	3.1514931895162084	1.7222603063746962	2.137873578171481	1.5012260777812185	5.3676340373621745	3.082563530219349
Arl9	0	0.13941667881043163	0	0	0	0	0	0	0	0	0.333064777210763	0
Armc1	0.06154887768518966	0	0.11026776587895051	0.1480961683354449	0.10373305868489095	0	0.13546653230041	0.058055566827650465	0.05463664774597342	0.18726773844541936	0.0493509062708042	0.04282135230279982
Armc10	4.750600427130301	5.985910260362352	5.36273936586907	4.732394395752432	5.992448312471392	5.301855682357995	4.032419440660406	3.1353637007916304	4.958514998165132	9.062516327324069	6.9213625940802155	3.8486338342709003
Armc12	1.1930705914787674	0	0	0	0	0.5236298055259665	0	0.375118616069512	0.5295415618796162	0	0	0.8300540650169392
Armc2	1.8011245369671924	1.5051682462467064	1.4074893918307663	2.1033186068898315	1.6775540975157908	0.865354841609507	1.7001211188057064	2.6062913288805962	2.2783059636468734	1.4410226219538327	1.31417305738907	2.2337270712370634
Armc3	0.35133219411499295	0.3407533190262084	0.18882854204699212	0.3381439513970879	0.2960635878401376	0.16961679449039604	0.18042911080620985	0.17674226135937976	0.1559379638883311	0.13065046241902797	0.5070671164251439	0.2566536748774963
Armc5	456.1026691163609	377.0030637373906	248.395910022086	302.29142390563163	407.03028572666415	230.10521735955905	470.3401100166731	282.86902334874776	228.41939846592393	179.5401343327038	456.10113703953857	296.03836478290975
Armc6	17.231433323995503	20.544720359075473	9.642943137964329	12.457206125387273	30.282719949552902	6.2169549374059665	16.23718532665532	16.70587842276414	12.785489338529063	7.43640424313303	15.122602871459014	25.377866460964974
Armc7	10.03955439877201	7.08209571187676	6.5193355976447975	8.577654811255263	9.00043046728489	7.8230957859867205	9.17700234938551	10.163138526315379	9.969708011817417	10.056146579936767	9.107749036417246	9.464013289597412
Armc8	2.4751529204428007	1.4340622881261418	0.6552556354760296	1.1091355728781853	2.353701796421208	0.8196308560968254	1.38621837600611	1.3062147064281309	1.681604621085254	0.3937316725675355	2.596625356558019	1.1744405356319987
Armc9	17.83585787427611	15.280741831331525	7.068875302180376	9.983428953881917	4.62515534821646	9.458256446268555	1.7156365554130102	2.8017479326020007	2.6849650523303583	3.8653140170628	14.574617979666801	15.55303971589209
Armcx1	45.91507495151015	47.50137355703352	13.709843096743342	21.043582565181662	78.63197193138731	53.738092703622584	67.37145304049616	72.18181177020877	40.75859496881251	0	67.49501940914607	21.296306008638332
Armcx2	3.7527677421393593	0	3.6288849666749403	4.103674309734233	13.367103817522004	0	1.6906885345793778	11.02107756781931	6.8493252161518825	2.0179832813165626	14.770752314228142	1.2151860572515054
Armcx3	0	0	2.446855615673977	2.816805112766657	3.452774459756462	0	3.006019416943801	0	1.2123940962547084	0	0	0
Armcx4	0.3807036753557648	0.7384808060060273	0.8525611132606978	0.7851704816239542	0.8020364908037952	0	0.9775652043236039	0.35909619309706914	0.16897442640952884	0.1287026199213673	0.5341953612408338	0.26486666887352034
Armcx5	0	0	0	0	0	0	0.8468519560261976	0	0	0.3902268895253074	0	0
Armcx6	0	3.385525406361051	0	0	0	0	0	0	0	0	0	0
Armh1	35.140448468876464	20.49853335004764	5.117541343074086	17.475516100356646	31.9961157436517	5.130898411759291	20.17006877329293	12.321426021811815	8.949903897914103	3.259828156135836	17.691903046123052	13.21021406205656
Armh2	5.090207014560865	6.065379834911519	3.908292840699861	5.748981156402953	7.506552799433087	3.191505692667918	4.8014292674192705	9.145340360516897	11.61913552106478	14.626980719014929	5.684823886646124	7.082811452048398
Armh3	2.210682687086422	1.4639323707569072	0.9424459704097757	1.1026512548701548	1.9912310384479233	0.9421267553111483	1.9369182915116303	1.4930329096305237	0.7788519568565976	0.8569075568022999	1.63699836813449	1.2193021946431448
Armh4	0.07460423076416105	0.0144715683174565	0.03341426424360787	0.025644196782681934	0.2645987570010013	0	0.013683402005926333	0.10523368315472617	0.03311291147719504	0.08827379934426843	0.05899970979822573	0.1038086856813715
Armt1	13.397118158338902	9.159570909862088	5.313933148062748	7.277444869595298	14.493356360621707	7.40322541329111	8.523859977523616	4.536909380527698	9.562542763956493	1.916455385859196	7.809478888372287	6.0055896151245145
Arnt	11.080917258102232	8.698625420762438	7.583795035950071	8.466639108866193	6.820400676805979	2.6953407022763103	5.05639081852842	6.3742900166185645	4.623132543822511	4.108934625382329	7.493257444300512	3.6455020019203426
Arnt2	0.5429868465903559	0.7786279050250924	1.3326511781480128	2.0576560633908696	1.4240750702782858	0.8676392459698293	0.18129323717762988	1.3392926639023761	1.506726944143855	2.857273954223452	0.7623730709070794	1.6725286461892719
Arntl	16.034693146888177	13.10758974516707	11.27250928348252	9.007800997126134	9.660432845510321	17.445645454418745	12.345848208909691	22.469964923834908	17.71733666365969	36.47498270033528	11.211607030744293	11.972250227362704
Arntl2	2.706534410244829	0.3951303424477364	1.21645324437432	4.256892550521318	1.0322395091866325	6.425967807069018	0.24907354899145187	1.4579868471206294	0.6027412170959169	2.632307589845706	2.170143973735519	0.9703230936623933
Arpc1a	2.664779269277302	2.9748476613265673	2.0815549763222734	1.6882938352077115	2.829948400710925	0.20342385456050324	1.516796344935196	1.42590954715596	0.9618880290019831	1.5545615589129382	0.31137647074299923	1.586148910895323
Arpc1b	293.80326313926804	357.34148778023416	322.47362347759605	358.86277187498683	299.14808500980024	693.9046050387403	424.24829623429827	424.357896417491	441.93231354538614	552.6025694921672	454.5315678061989	473.7099651388547
Arpc2	1100.5973341100355	540.5702790307474	301.5602115527208	369.7141952634805	741.4279253062507	319.45123684297687	908.8982460877332	338.3403642337561	122.49663440357499	99.27244544782404	1035.6441504644752	673.7451380241819
Arpc3	11.773449440724596	15.184103420650485	18.28819936418534	21.415929629383893	29.68730984289423	3.5842229302272037	12.107007384936836	14.126009793895637	6.917648574197667	11.45828983123257	11.272752863561138	18.100750944499143
Arpc4	0	0.720320258074317	0.7077370208029696	0.23763481347414012	2.3302979989456496	0	1.5215852744816973	0.8694545591107962	1.8410669538574693	1.6359980403827707	1.1086371074659132	1.2024434742457772
Arpc5	2.152205537433639	2.671873304698737	0.7711558853727686	2.1506905845358832	2.176366540346572	2.600994632349426	2.805500222212233	2.706737953195504	2.6747037532998994	0.29103421816785385	2.7610782908933817	2.855686449106235
Arpc5l	450.6537970764324	498.81072972365683	573.1283185824749	429.86178641114867	290.5709315028549	626.7595684613403	454.89566222276324	415.3551477562255	384.46657163867144	485.28688174595925	505.57772249934163	445.130892121251
Arpin	21.246410326258395	23.06434066839729	17.897046798363874	22.311509011455563	23.406742688158012	16.596595716462335	14.514956205945522	26.046565989769825	16.610939892753812	21.4821124133885	18.286050829619864	18.37547617164044
Arpp19	35.023533637147345	25.515417121096732	15.890542569858892	19.87282230518344	35.117981809762725	14.093494737347198	25.47444326053424	23.28780703203617	7.602882384259228	5.2393624779305	10.669524160096133	11.600665352794284
Arpp21	1.1524352424418134	0.937988132586044	1.7185147633829587	1.711233226149614	1.0360322664298551	0.20136784276795178	0.16830325851879419	2.3282579684053615	2.1104463844405497	0.7828560043214755	0.6481311489280781	0.8055487223140771
Arr3	17.460653670094395	18.09046024557833	24.30475012261687	25.725679562723688	13.356905733576363	10.681256955660745	21.446970016467336	18.7028214001363	31.99275027672997	25.157527844209806	16.775074433368964	11.305242718981637
Arrb1	6.3482170300521394	3.8801436365235533	2.016232585947531	5.983266977813595	7.150859502331232	1.530660210528461	4.229190052099211	4.930676947970706	1.121027358832227	4.101342088042293	2.053896699796426	4.404816789064424
Arrb2	32.755778112517284	31.953553428707718	10.669735864435754	42.21696358191327	58.07459678770554	26.1386678060531	52.432081364671824	46.81313396330873	10.573508864008625	14.06659618426128	45.36530452608891	37.23565604507622
Arrdc1	25.626631856099017	14.878078527613008	12.43453238935827	34.923765486560114	11.500418272507952	1.7066740720685551	17.415771676349365	28.034912811852166	0	12.924699578289315	28.822676911990058	12.776698024697946
Arrdc2	29.352331232807998	19.15653261326362	6.6762860660875845	22.228454745051113	43.96444401853535	0	4.3743860039087075	14.430939684998146	16.455232760264796	5.478479638993875	7.171214875170561	13.161806742843286
Arrdc3	384.37455983430726	348.3197436309158	148.9236169955823	225.76584773665283	146.4100322801337	218.1385161709984	247.12559740479796	103.87209094896727	112.59154201906274	45.594220059066885	326.6706291958822	220.21829039251702
Arrdc4	1.6519660953379582	0.32044483217551684	0	2.555284658384583	1.392092775351916	6.887838463580674	2.7269317511917537	0.7195449898447741	1.0998318698139684	0.2792360282476676	1.3245736884197865	1.4366513416086453
Arrdc5	1.29203912581835	2.005015778498099	0.5786875130399979	0.8882420005951444	0	0	0.4739541064861733	0.09922879419508214	1.133779500597199	0.4367933153740612	0.5179891510175854	1.3483640484556445
Arsa	324.3045071069133	274.5494614896013	155.73266897906515	356.93062170383877	392.112611062169	41.29318761132683	280.5764381816595	146.62218362540847	85.3343970592322	56.67331259041637	237.1343262418999	87.07650509908726
Arsb	2.7369747389042898	3.0068229732563605	1.2513198823049079	1.593360178566939	1.975518591164139	1.8423208850134638	2.0370407664037584	1.439187005094829	0.827475857388556	0.5014942699554603	3.430696284266885	1.927389352787977
Arsg	46.97590423936958	48.13014445848884	38.74860903891985	53.28259620405031	50.07864446104268	28.7977728150049	28.87499533216807	31.48536319600841	24.563968246806105	20.533834546031816	38.10229604425081	47.931853286548716
Arsi	0.14369725071126382	0	0	0.19757595710726153	0	0	0	0	0	0	0	0
Arsj	0.025411353537522784	0.039433917888094853	0	0.052408857563899555	0.032120781810835386	0.04461141597501673	0.018643112456602388	0	0.022557538401908387	0	0	0.017679421026763904
Arsk	5.33371884217747	2.1194200882758274	2.7192794215861595	5.2621535686982615	3.499829384782684	3.0886931322797317	3.9585593744109926	3.194834650794889	2.2440881972355307	1.9493057422997755	7.946838912327203	2.5919589581691493
Art1	1.4037887325241722	1.089215683234861	0	0.3860267347245945	0.6079037058139896	0.4928899438214051	1.4704513481115613	0.30159366898505274	0.1419163394241802	0	1.350697177949973	0.39066273267616725
Art2b	12.703449833155533	12.134558389881672	11.252827935959738	16.18553472156531	19.81611830004087	5.104728626583667	4.307860856715301	15.479431400252924	7.216955450925786	19.35402630964556	4.934337794278652	10.919943543397
Art3	167.37173045122816	194.26486327757914	181.1995397150855	213.76320210881184	150.0863261962329	277.12936580718207	221.49922009226924	181.4139774109346	189.58244266556386	193.42219510887844	164.47139095981697	165.45866468090904
Art4	1.4696999352535143	1.1403569369366073	0.7522965462239194	2.8146272376981942	2.3000699139633767	2.580161464962299	2.695623939308623	2.244460821079239	2.609291368900085	3.9748338544644297	0.50504128805833	2.77539291977025
Art5	22.11269347009131	22.921242669296813	26.532323496945544	32.84702226670753	15.050158623434832	14.854883524856216	34.13628153527475	33.29095665828711	33.31502397624675	45.29912265748426	25.363054891201116	25.12814107911972
Artn	0	0.4199148287636605	0	0	0	0	0.8258868829622124	0	3.568089275599487	0	0	0.7831955076363697
Arv1	1.1473527914715622	0.6300357833640224	0	0.4507280307186101	0.27624598977544945	0	0.7215074301520676	0.10306979423018453	0	0.7757598352497661	0.5256950916874652	0
Arvcf	744.4346667449986	766.2339470601945	821.2813270177006	923.3869330696967	697.8379467129923	551.2494135566565	598.3642448367922	585.5487993971013	738.308546167716	543.3501710684559	666.2626687056144	473.5437808971788
Arx	0.3330050181811083	0.775147171355133	0.2982972294728444	0.6867958662708381	0.5612389761195633	0.8769205484809632	1.4658605241305538	0	0	0.22515473877062062	0.26700892133274134	1.8534505568168664
Arxes1	0	0	0	0.8484880083244715	0	0	0	0	0	0	0	0
Arxes2	0	0	0	0.8750898531315091	0	0	0	0	0	0	0	0
As3mt	17.821293161854587	10.674549774065875	14.164473757745116	17.153576568518698	15.092159944876164	6.563194008351724	32.07415261866494	20.946402528737302	14.292409102048413	6.497316110976847	10.122130270440193	18.269002459321182
Asah1	140.20929922979045	144.81419799409485	210.90553242023262	114.97319896216027	94.88156655087654	130.16689292566943	141.1767026522544	175.65807718379776	209.40185381264683	223.41996216538953	119.68774939663936	138.4241820964918
Asah2	1.4178603754408348	1.0687611995782804	1.0430143388185122	0.48036369140814306	0.862260716230499	2.9639394707827256	0.8128905309943351	1.3008832641063253	0.8389466967026427	0.4224343478719162	1.1920005573334225	1.057033480461226
Asap1	12.030202454111157	9.749749920538166	5.570385721731739	10.34700240184748	6.2217405641754615	2.732035176114408	8.37462340909831	5.0450661591796555	3.294896173822419	2.9643437749833046	9.212166633156995	6.385993207190523
Asap2	16.551365632981426	16.704123484901025	16.4757647237248	16.63046141478699	11.17930203364496	13.612263809258158	11.889945101306521	13.630694325958814	14.941346650733253	13.673444311686653	11.040432800617447	14.071875293487379
Asap3	1.529923926834776	1.537372919253782	0.6290663791711016	1.620777858016113	1.225843546846302	2.223563771566632	0.9752287416371853	1.1355466242602126	1.714330823836172	0.6104819337877855	1.689251378358443	1.0644127713028826
Asb1	1.115890518999029	3.4633287072516143	2.1784073763168537	0.6621623475837155	3.50402267530175	3.918048367800239	4.09338141005285	2.1051125230729726	1.3728488769238187	1.5089744873766118	0.6498527401414127	4.463385181635454
Asb10	0	0.19485996113117804	0	0	0.6593333508743349	0	0	0	0.22293301257483975	0	0	0
Asb11	0.8109664485032309	0.41949207589506243	0.9685901876404803	0.8775073575270949	0	0.4745695203069776	0.5507541698134609	0	0	0.12184864017419689	0.4454615264690571	0.12538067775708753
Asb12	0.011259791043033545	0.026209800755346284	0.020172455603977454	0.4308721101756104	0.0664194723187751	0	0.024782334047238133	0.021241445041702545	0.04997631638858654	0.015226168811229138	0.036113145408485724	0.015667531147385
Asb13	32.44654439042522	11.662990598506958	10.503815543756048	9.426399283692474	32.14087401656694	5.062529877173665	11.853780742551702	11.79330186006672	14.758825401168783	10.041904255403983	17.43708266144693	19.20793949034822
Asb14	73.92840085334737	76.95172479412956	84.3011290701488	113.79910156501799	82.67920513336377	103.93203505233676	33.554285976804465	104.51292662019482	67.98084676599633	96.1042440685067	63.10948360313485	164.97525082305697
Asb15	1.1626480687028817	1.0258777223855242	1.061844582395741	1.0263249089341315	1.4407509471602642	0	0.6687765699225282	0.6018279405143006	0.48562223531752446	1.2017255106283113	0.383693880360065	1.0781102627060528
Asb16	0.36362013511449953	0.2821370087467005	0	0	0.6894416114902817	0	0.400156433643799	0.40014596782185147	0.24208790618258555	0.3073181786442202	0.2915566275310147	0.25298115084682354
Asb17	0	0	0	0.26658599936696314	0	0	0.2844934804862532	0	0	0.2621875174058049	0	0
Asb18	0.2492887679981528	0.2908431030145597	0.27913298889127036	1.0603741491238485	0.49195410561867003	0.20111784195331356	0.30526287291773985	0.10488707335087746	0.11064623041388277	0.3656042954950097	0.4673658024809466	0.17406882357944456
Asb2	11.11530921573696	18.244489513405554	8.204211243509262	14.530914834692965	10.162502723458475	13.61956269374276	7.880964583927359	12.465872106942435	9.627030653692104	6.738801539950834	13.314426739534904	11.50074507502785
Asb3	41.088730269904005	42.829666473455575	49.79808259043607	45.455816502679916	40.00283942345817	43.12826240807935	37.052404718429955	40.55307436125891	37.245168136095884	30.711341581748826	40.38454550225999	31.11732365464918
Asb4	0.651590309830835	0.1827842652564197	0.9141792032865584	0.24828666737016936	0.23817231872346614	0	0.19295272495692067	0.30607819879459364	0.03485293290315006	0.05309281258582313	0.07870284396670124	0.14200483493898158
Asb5	5.0270250660678375	3.5385302966278105	2.115241705534447	1.8588192534884573	2.1636779733060667	0.9651799963692977	3.1738918639420475	1.2441828210811627	1.2480982467700665	0.7420119093796559	3.5248882413086404	1.2666361458674973
Asb6	167.8038783328825	249.78690933416698	224.61750148697212	235.43723700545442	199.55205873435457	208.08612881978405	231.8248947089192	268.3044612035153	366.1045679524418	393.11553256615457	266.47192686581184	299.35938105648836
Asb7	0.1088886274759844	0	0	0.39015790918661775	0.0735245308283034	0	4.640419626908575	0	2.923861409052928	0	0.06995845443128648	4.4612514739396785
Asb8	19.861967858085137	16.758669070103476	14.747318630803234	22.530473716919154	19.036603676792335	10.98246404260358	13.781102903243097	14.806405438357201	15.20978501996849	14.080792406486758	14.729311670749333	21.80342908661099
Asb9	0	0.06785848758614546	0.026113749222327676	0	0	0.35825069136544596	0	0	0.15526942506334387	0	0	0
